session_id,client_id,visit_date,visit_time,visit_number,utm_source,utm_medium,utm_campaign,utm_adcontent,utm_keyword,device_category,device_os,device_brand,device_model,device_screen_resolution,device_browser,geo_country,geo_city
4596031293771583760.1641386258.1641386258,1070096924.1641386256,2022-01-05,15:37:38,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,Chrome,Russia,Krasnoyarsk
45973022340104554.1641365799.1641365799,10703928.1641365866,2022-01-05,09:56:39,1,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,320x670,Chrome,Russia,Yekaterinburg
4597148041103076936.1641344584.1641344584,1070356937.1641344584,2022-01-05,04:03:04,1,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,390x844,Safari,Russia,Moscow
4597305988525432152.1641389404.1641389404,1070393712.1641389400,2022-01-05,16:30:04,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,Huawei,,360x760,Chrome,Russia,Moscow
4598390291673982723.1641359108.1641359108,1070646171.1641359107,2022-01-05,08:05:08,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,320x568,Safari,Russia,Perm
4600553825614779579.1641370812.1641370812,1071149908.1641370811,2022-01-05,11:20:12,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x740,Chrome,Russia,Moscow
4599004493472159622.1641371526.1641371526,1070789176.1641371526,2022-01-05,11:32:06,1,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x667,Safari,Russia,Novosibirsk
4599338504488873522.1641410098.1641410098,1070866944.1641410098,2022-01-05,22:14:58,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
4600068932396996404.1641371445.1641371445,1071037010.1641371444,2022-01-05,11:30:45,1,rWmSSvZNznxUBktyjDbQ,cpc,,,OulqfPGwRltNGkFdqYRe,desktop,Windows,,,1920x1080,Firefox,Russia,Perm
4600682962396485937.1641388338.1641388338,1071179975.1641388337,2022-01-05,16:12:18,1,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,tablet,Android,Huawei,,534x854,Chrome,Russia,Saratov
4600703612599220099.1641363332.1641363332,1071184783.1641363331,2022-01-05,09:15:32,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,YaBrowser,Russia,Kazan
4600847627146957309.1641343872.1641343872,1071218314.1640698365,2022-01-05,03:51:12,2,bAVMnJSnEsmoksbueNFa,cpm,EvxwuwOGUUqmBVgtzfTS,mglalePXHveyMIkGRWPN,ISvwnRJBOVclyLmxIpId,mobile,Android,(not set),irgUsCCmRzqWmFVkhnsO,393x873,Chrome,Russia,Moscow
4601004492238191075.1641380323.1641380323,1071254837.1641380323,2022-01-05,13:58:43,1,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,428x926,Safari,Russia,Moscow
4601004492238191075.1641392693.1641392693,1071254837.1641380323,2022-01-05,17:24:53,2,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,428x926,Safari,Russia,Moscow
460387622092897371.1641380990.1641380990,107192346.1641380955,2022-01-05,14:09:50,1,MfMDGXPFOzCQGtbPrwoC,cpm,MDkExPKZNAIpCZgwwLjJ,LiNYBVUiyopIHcNgUppt,BhUZBJUdmsWLEISSdxTa,mobile,Android,BQ,,360x720,Android Webview,Russia,Chelyabinsk
4601906650118701846.1641366297.1641366297,1071464887.1641366294,2022-01-05,10:04:57,1,hqpYkWpkYefgduliaKcm,cpc,,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x851,Android Webview,Russia,Moscow
4601906650118701846.1641400095.1641400095,1071464887.1641366294,2022-01-05,19:28:15,2,hqpYkWpkYefgduliaKcm,cpc,,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x851,Android Webview,Russia,Moscow
4603984069965227241.1641391337.1641391337,1071948574.1641391337,2022-01-05,17:02:17,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
4604739103740974081.1641337758.1641337758,1072124369.1641337857,2022-01-05,02:09:18,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x892,Chrome,Russia,Moscow
4604645421913945814.1641415693.1641415693,1072102557.1640969942,2022-01-05,23:48:13,3,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,390x844,Safari,Russia,Moscow
4605357256909044693.1641331678.1641331678,1072268294.1641331669,2022-01-05,00:27:58,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,Tecno,,320x719,Chrome,Russia,Moscow
4606216847368774942.1641407775.1641407775,1072468433.1641407774,2022-01-05,21:36:15,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Tuapse
4607653316360765368.1641381818.1641381818,1072802887.1641381816,2022-01-05,14:23:38,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,desktop,Windows,,,800x742,Chrome,Russia,Moscow
4606849229763503359.1641407743.1641407743,1072615671.1641407743,2022-01-05,21:35:43,1,TBhfIrBcXoGGskDqdjcU,cpc,EaasDZQhLETjvMXKsBWs,vmpjxytvOioeqSlwNoAl,UjMRRFfvjLaiJGSNSBvS,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
4606849229763503359.1641407748.1641407748,1072615671.1641407743,2022-01-05,21:35:48,2,TBhfIrBcXoGGskDqdjcU,cpc,,,UjMRRFfvjLaiJGSNSBvS,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
4606849229763503359.1641411036.1641411036,1072615671.1641407743,2022-01-05,22:30:36,3,TBhfIrBcXoGGskDqdjcU,cpc,,,UjMRRFfvjLaiJGSNSBvS,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
460961214975228408.1641331192.1641331192,107325896.1641331192,2022-01-05,00:19:52,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x800,Chrome,Russia,Moscow
4610012898378736417.1641374507.1641374507,1073352270.1641374497,2022-01-05,12:21:47,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,BQ,,320x640,Chrome,Russia,Chita
461006183282889843.1641403507.1641403507,107336366.1641403507,2022-01-05,20:25:07,1,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Chrome,Russia,Saint Petersburg
461006183282889843.1641415866.1641415866,107336366.1641403507,2022-01-05,23:51:06,2,kVGXyneGKJVfHKWnWbEr,(none),XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Chrome,Russia,Saint Petersburg
4610129837453329781.1641399670.1641399670,1073379497.1641399669,2022-01-05,19:21:10,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,320x694,Chrome,Russia,Stavropol
4610300150086476656.1641390998.1641390998,1073419151.1641390960,2022-01-05,16:56:38,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,desktop,Windows,,,1920x1164,Chrome,Russia,Moscow
4610384258431016030.1641372766.1641372766,1073438734.1641372766,2022-01-05,11:52:46,1,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x851,Chrome,Russia,(not set)
4614060093306403443.1641380467.1641380467,1074294581.1641380467,2022-01-05,14:01:07,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Izhevsk
4617921698399405325.1641399110.1641399110,1075193681.1638548749,2022-01-05,19:11:50,5,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,tablet,Android,Samsung,,1098x686,Chrome,Russia,Norilsk
4620479342837065375.1641375391.1641375391,1075789179.1641375391,2022-01-05,12:36:31,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x667,Safari,Russia,Semender
4620852420875766347.1641367797.1641367797,1075876043.1640876619,2022-01-05,10:29:57,6,rWmSSvZNznxUBktyjDbQ,cpc,,,ZSetXyxpNBNtqtGpTAqT,mobile,iOS,Apple,,320x693,Safari,Russia,Saint Petersburg
4620902745008056760.1641359763.1641359763,1075887760.1641359800,2022-01-05,08:16:03,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,385x854,Chrome,Russia,Irkutsk
4622826503809458782.1641401222.1641401222,1076335670.1641210462,2022-01-05,19:47:02,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,Huawei,,360x780,Chrome,Russia,Saint Petersburg
4624456001516859107.1641410274.1641410274,1076715067.1641410275,2022-01-05,22:17:54,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,Chrome,Russia,Moscow
4626445026641428583.1641398379.1641398379,1077178173.1641398375,2022-01-05,18:59:39,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Yekaterinburg
4627710439970713271.1641376081.1641376081,1077472800.1641164471,2022-01-05,12:48:01,2,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari,Egypt,Cairo
4629902423775101735.1641399078.1641399078,1077983161.1641399079,2022-01-05,19:11:18,1,hqpYkWpkYefgduliaKcm,cpa,ZSetXyxpNBNtqtGpTAqT,,,mobile,iOS,Apple,,390x844,Safari (in-app),Russia,Kazan
4633079217810439462.1641413937.1641413937,1078722816.1641413926,2022-01-05,23:18:57,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,360x780,Chrome,Russia,Tula
4635655584007700625.1641398416.1641398416,1079322673.1641398417,2022-01-05,19:00:16,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,390x844,Safari,Russia,Moscow
4637503987608036963.1641391718.1641391718,1079753038.1641391715,2022-01-05,17:08:38,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Ivanovo
4637661810476246178.1641342132.1641342132,1079789784.1641342114,2022-01-05,03:22:12,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,eVvKCJOkNOmpSWprZUhI,desktop,Windows,,,1920x1080,Edge,Russia,(not set)
4637878092144438601.1641409865.1641409865,1079840141.1641409865,2022-01-05,22:11:05,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari,Russia,Penza
463816736866947832.1641406732.1641406732,107990749.1641403128,2022-01-05,21:18:52,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x780,Chrome,Russia,Vladimir
463816736866947832.1641416042.1641416042,107990749.1641403128,2022-01-05,23:54:02,2,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x780,Chrome,Russia,Vladimir
4638465257115413006.1641403217.1641403217,1079976851.1633348110,2022-01-05,20:20:17,2,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Realme,,360x800,Chrome,Russia,Rostov-on-Don
4638703327160672364.1641390189.1641390189,1080032281.1641390188,2022-01-05,16:43:09,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x873,Chrome,Russia,Yekaterinburg
4640518779771868774.1641338473.1641338473,1080454974.1641338470,2022-01-05,02:21:13,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x869,Chrome,Russia,Samara
4641011932211787299.1641362980.1641362980,1080569795.1641362979,2022-01-05,09:09:40,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Surgut
4641321444734992233.1641348997.1641348997,1080641859.1641348969,2022-01-05,05:16:37,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x780,Chrome,Russia,Balakhna
4642716956918855878.1641330891.1641330891,1080966777.1641330886,2022-01-05,00:14:51,1,rWmSSvZNznxUBktyjDbQ,cpc,,,aZYoBcAiJiDrzXBYLlnQ,desktop,Windows,,,1920x1080,YaBrowser,Russia,Saint Petersburg
464423783249462335.1641362454.1641362454,108132088.1641268287,2022-01-05,09:00:54,5,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x736,Safari,Russia,Moscow
4646393118208191994.1641397348.1641397457,1081822700.1637772794,2022-01-05,18:44:17,5,cmcShJXKZHuYlCvCpXZK,referral,XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,320x640,YaBrowser,Russia,Samara
464684118395355384.1641365154.1641365154,108192702.1639481592,2022-01-05,09:45:54,2,TBhfIrBcXoGGskDqdjcU,cpc,BhUZBJUdmsWLEISSdxTa,vmpjxytvOioeqSlwNoAl,BjDcbGLUJZhGHjhmBOKD,desktop,Windows,,,1920x1080,Chrome,Russia,Moscow
4646814342834406053.1641398952.1641398952,1081920774.1641398949,2022-01-05,19:09:12,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,320x712,Chrome,Russia,Yekaterinburg
464684118395355384.1641365197.1641365197,108192702.1639481592,2022-01-05,09:46:37,3,TBhfIrBcXoGGskDqdjcU,cpc,,,BjDcbGLUJZhGHjhmBOKD,desktop,Windows,,,1920x1080,Chrome,Russia,Moscow
4647453760385510555.1641344156.1641344156,1082069650.1641344155,2022-01-05,03:55:56,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x667,Safari,Russia,Vladivostok
464798952937845636.1641378692.1641378692,108219439.1641378692,2022-01-05,13:31:32,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari,United Arab Emirates,Dubai
4650389658295194519.1641403288.1641403288,1082753217.1641403287,2022-01-05,20:21:28,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,ZTE,,360x780,Chrome,Russia,Sarov
4651112591485429202.1641407957.1641407957,1082921538.1641407954,2022-01-05,21:39:17,1,hqpYkWpkYefgduliaKcm,cpa,ZSetXyxpNBNtqtGpTAqT,,,mobile,Android,Samsung,,412x915,Android Webview,Russia,Samara
4651151027146091594.1641409770.1641409770,1082930487.1639738442,2022-01-05,22:09:30,2,MfMDGXPFOzCQGtbPrwoC,cpm,MDkExPKZNAIpCZgwwLjJ,RKxyCfsuEKQttzapzZmg,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x720,Chrome,Russia,Ufa
4652025267740864850.1641410900.1641410900,1083134037.1641410898,2022-01-05,22:28:20,1,MfMDGXPFOzCQGtbPrwoC,cpm,byYafUVAppMExJfuTVzO,HcxGxZcplQArsEPHUDRD,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Nizhny Novgorod
46549342526735268.1641382820.1641382820,10838113.1641382820,2022-01-05,14:40:20,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,320x568,Safari,Russia,Saint Petersburg
4656019308150632350.1641357872.1641357872,1084063972.1638772638,2022-01-05,07:44:32,2,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x800,Chrome,Russia,Novosibirsk
4660008327748875192.1641378744.1641378744,1084992738.1641378744,2022-01-05,13:32:24,1,MfMDGXPFOzCQGtbPrwoC,cpm,MDkExPKZNAIpCZgwwLjJ,RpdbLePGrVUZqBHVVoeF,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,390x844,Safari,Russia,Moscow
4661664703361398899.1641363571.1641363571,1085378393.1641363571,2022-01-05,09:19:31,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x740,Chrome,Russia,Oryol
4660379331318825773.1641333563.1641333563,1085079119.1641333549,2022-01-05,00:59:23,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Perm
4660705151832940593.1641406513.1641406513,1085154980.1641406513,2022-01-05,21:15:13,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,375x812,Safari,Russia,Yekaterinburg
4662968960375188833.1641413558.1641413558,1085682064.1641409889,2022-01-05,23:12:38,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,BQ,,360x760,Chrome,Russia,Yekaterinburg
4663107168127789345.1641392479.1641392479,1085714243.1641392417,2022-01-05,17:21:19,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x915,Chrome,Russia,Kazan
4666521117370291013.1641365457.1641365457,1086509115.1639387973,2022-01-05,09:50:57,3,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,320x694,Chrome,Russia,Khabarovsk
4666561490064864153.1641378715.1641378715,1086518515.1641378713,2022-01-05,13:31:55,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,OnePlus,,384x811,Chrome,Russia,Perm
4666561490064864153.1641378861.1641378861,1086518515.1641378713,2022-01-05,13:34:21,2,EbeDysvbnjmdQavikNXY,referral,XOywtQLVBIVeKsBULENc,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,OnePlus,,384x811,Chrome,Russia,Perm
4667388043636060781.1641362034.1641362034,1086710962.1641362029,2022-01-05,08:53:54,1,MfMDGXPFOzCQGtbPrwoC,cpm,byYafUVAppMExJfuTVzO,RpdbLePGrVUZqBHVVoeF,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,360x740,Chrome,Russia,Kurgan
4667905131928698013.1641364692.1641364692,1086831356.1641364637,2022-01-05,09:38:12,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Samsung,,412x892,Chrome,Russia,Rostov-on-Don
4670046190305648953.1641390393.1641390393,1087329860.1641390393,2022-01-05,16:46:33,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
4671462464361413266.1641360599.1641360599,1087659612.1641364114,2022-01-05,08:29:59,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Huawei,,360x720,Chrome,Russia,Samara
4674617156495029811.1641362994.1641362994,1088394121.1641362995,2022-01-05,09:09:54,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,390x844,Safari,Russia,Moscow
46751467982646505.1641377001.1641377001,10885174.1641377001,2022-01-05,13:03:21,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,iOS,Apple,,414x896,Safari,Russia,Moscow
4675936935520604467.1641386293.1641386293,1088701406.1641386291,2022-01-05,15:38:13,1,sORFTBvqnhWCekwPSNpw,banner,EtfLrwPWorOxUtcoUEYQ,XuLWchPRHivTUPkStLhY,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,360x760,Chrome,Russia,Almetyevsk
4676170375579591714.1641364201.1641364201,1088755758.1637901346,2022-01-05,09:30:01,2,MfMDGXPFOzCQGtbPrwoC,cpm,MDkExPKZNAIpCZgwwLjJ,LiNYBVUiyopIHcNgUppt,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x873,Android Webview,Russia,Saint Petersburg
4676170375579591714.1641364232.1641364232,1088755758.1637901346,2022-01-05,09:30:32,3,MfMDGXPFOzCQGtbPrwoC,cpm,MDkExPKZNAIpCZgwwLjJ,RpdbLePGrVUZqBHVVoeF,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x873,Android Webview,Russia,Saint Petersburg
4676774690366485957.1641346455.1641346455,1088896461.1641346501,2022-01-05,04:34:15,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,Xiaomi,,393x873,Chrome,Russia,Saint Petersburg
4681851869991390961.1641402110.1641402110,1090078584.1641402097,2022-01-05,20:01:50,1,rCwevFuOxpUDnVyFySMx,cpc,UdWbkgypzlAKtkKKMZsE,YrIWiFqBTwgAEoPpyDbU,SPIBvHuSExLqgouXsmpP,mobile,Android,Xiaomi,,360x640,Chrome,Russia,Tambov
4679766220983867320.1641407512.1641407512,1089592981.1637717944,2022-01-05,21:31:52,2,sORFTBvqnhWCekwPSNpw,banner,UbsMmmrDEFnwCqrzceMX,vmpjxytvOioeqSlwNoAl,BhUZBJUdmsWLEISSdxTa,mobile,Android,Xiaomi,,393x873,Chrome,Russia,Yekaterinburg
